video_id,file_name,source_path,relative_path,file_size_bytes,duration_seconds,resolution,aspect_ratio,fps,video_codec,audio_present,audio_codec,metadata_readable,analysis_status,probe_error
fv_0461,两口子做到这点，日子越过越红火.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/两口子做到这点，日子越过越红火.mp4,成品/两口子做到这点，日子越过越红火.mp4,29126805,22.871,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0462,两张嘴一颗心缺一不可.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/两张嘴一颗心缺一不可/两张嘴一颗心缺一不可.mp4,成品/两张嘴一颗心缺一不可/两张嘴一颗心缺一不可.mp4,13274948,10.054,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0463,中年夫妻必看如何让他感受你的爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/中年夫妻必看如何让他感受你的爱.mp4,成品/中年夫妻必看如何让他感受你的爱.mp4,72361621,57.074,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0464,产后再懒都要做在家重回孕前身材.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/产后再懒都要做在家重回孕前身材.mp4,成品/产后再懒都要做在家重回孕前身材.mp4,395084,14.953,,,,,true,aac,false,pending_not_analyzed,
fv_0465,产后妈妈必学动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/产后妈妈必学动作/产后妈妈必学动作.mp4,成品/产后妈妈必学动作/产后妈妈必学动作.mp4,100691430,80.411,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0466,产后妈妈必学轻松关上门秘诀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/产后妈妈必学轻松关上门秘诀/产后妈妈必学轻松关上门秘诀.mp4,成品/产后妈妈必学轻松关上门秘诀/产后妈妈必学轻松关上门秘诀.mp4,157329415,126.2,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0467,产后第一年这样做婚姻直接亮红灯.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/产后第一年这样做婚姻直接亮红灯.mp4,成品/产后第一年这样做婚姻直接亮红灯.mp4,44748111,35.317,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0468,亲密有技巧！三招让TA上瘾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/亲密有技巧！三招让TA上瘾.mp4,成品/亲密有技巧！三招让TA上瘾.mp4,112726148,90.302,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0469,人一辈子一点要体验一次crazy.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/人一辈子一点要体验一次crazy.mp4,成品/人一辈子一点要体验一次crazy.mp4,33216877,20.387,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0470,什么是男人真正爱你的态度.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/什么是男人真正爱你的态度.mp4,成品/什么是男人真正爱你的态度.mp4,57207652,30.488,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0471,从内到外富养自己！拒绝廉价人生.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/从内到外富养自己！拒绝廉价人生.mp4,成品/从内到外富养自己！拒绝廉价人生.mp4,61427802,48.576,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0472,从小没选择权的人如何逆袭掌控人生.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/从小没选择权的人如何逆袭掌控人生.mp4,成品/从小没选择权的人如何逆袭掌控人生.mp4,51735009,40.567,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0473,从被动到主动掌握爱的密码.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/从被动到主动掌握爱的密码.mp4,成品/从被动到主动掌握爱的密码.mp4,54471877,29.141,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0474,他越流氓说明越爱你.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/他越流氓说明越爱你.mp4,成品/他越流氓说明越爱你.mp4,12333580,10.356,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0475,代练录播视频.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/代练录播视频.mp4,成品/代练录播视频.mp4,1225257876,480.886,1440x2560,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0476,会调情的女人男人根本扛不住.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/会调情的女人男人根本扛不住/会调情的女人男人根本扛不住.mp4,成品/会调情的女人男人根本扛不住/会调情的女人男人根本扛不住.mp4,94273564,75.65,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0477,低质量婚姻不如单身！血泪教训.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/低质量婚姻不如单身！血泪教训.mp4,成品/低质量婚姻不如单身！血泪教训.mp4,28961577,22.57,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0478,停经烦恼女人一生之敌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/停经烦恼女人一生之敌.mp4,成品/停经烦恼女人一生之敌.mp4,18600804,11.517,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0479,停经过后有许多好处.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/停经过后有许多好处.mp4,成品/停经过后有许多好处.mp4,57351054,38.522,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0480,内心真正强大的女人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/内心真正强大的女人.mp4,成品/内心真正强大的女人.mp4,142388427,91.672,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0481,冷战成慢性毒药它在谋杀你的婚姻.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/冷战成慢性毒药它在谋杀你的婚姻.mp4,成品/冷战成慢性毒药它在谋杀你的婚姻.mp4,33799409,26.447,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0482,别再循环旧剧情！这样爱才上瘾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/别再循环旧剧情！这样爱才上瘾.mp4,成品/别再循环旧剧情！这样爱才上瘾.mp4,48783665,38.475,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0483,前任排行榜Top3第2种乖到让他心疼.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/前任排行榜Top3第2种乖到让他心疼/前任排行榜Top3第2种乖到让他心疼.mp4,成品/前任排行榜Top3第2种乖到让他心疼/前任排行榜Top3第2种乖到让他心疼.mp4,78104615,62.183,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0484,功夫好的女人等于绝杀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/功夫好的女人等于绝杀.mp4,成品/功夫好的女人等于绝杀.mp4,52785755,37.709,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0485,功夫好的女人🔥让男人疯狂迷恋.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/功夫好的女人🔥让男人疯狂迷恋/功夫好的女人🔥让男人疯狂迷恋.mp4,成品/功夫好的女人🔥让男人疯狂迷恋/功夫好的女人🔥让男人疯狂迷恋.mp4,36961076,28.653,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0486,动画1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画1.mp4,成品/动画1.mp4,107594301,57.701,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0487,动画2.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画2.mp4,成品/动画2.mp4,16833095,8.638,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0488,动画3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画3.mp4,成品/动画3.mp4,19912693,10.704,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0489,动画4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画4.mp4,成品/动画4.mp4,699502522,378.718,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0490,动画改.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画改.mp4,成品/动画改.mp4,240066386,671.801,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0491,动画改版.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/动画改版.mp4,成品/动画改版.mp4,232126117,671.801,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0492,勇敢活出高光时刻爱情无关年龄.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/勇敢活出高光时刻爱情无关年龄.mp4,成品/勇敢活出高光时刻爱情无关年龄.mp4,35093535,27.817,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0493,单身久了，男女反应天差地别.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/单身久了，男女反应天差地别.mp4,成品/单身久了，男女反应天差地别.mp4,26259946,20.573,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0494,厉害的女人始终信奉这句话.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/厉害的女人始终信奉这句话.mp4,成品/厉害的女人始终信奉这句话.mp4,12012199,9.59,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0495,原创1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/原创1.mp4,成品/原创1.mp4,11125818,16.486,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0496,双人代练录播.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/双人代练录播.mp4,成品/双人代练录播.mp4,595519707,233.337,1440x2560,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0497,后悔没早点用椰子油的正确打开.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/后悔没早点用椰子油的正确打开.mp4,成品/后悔没早点用椰子油的正确打开.mp4,47181909,37.4,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0498,图片.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/图片.mp4,成品/图片.mp4,1148685,3.018,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0499,在背叛里双方都是失败者.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/在背叛里双方都是失败者.mp4,成品/在背叛里双方都是失败者.mp4,25531872,20.155,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0500,夫妻不和谐别急着怪对方.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/夫妻不和谐别急着怪对方.mp4,成品/夫妻不和谐别急着怪对方.mp4,107509746,85.867,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0501,夫妻如何再次重燃激情.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/夫妻如何再次重燃激情.mp4,成品/夫妻如何再次重燃激情.mp4,25190600,15.255,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0502,夫妻生活对夫妻感情的重要性.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/夫妻生活对夫妻感情的重要性.mp4,成品/夫妻生活对夫妻感情的重要性.mp4,30376950,18.669,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0503,夫妻跳舞提升感觉的两个小技巧(1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/夫妻跳舞提升感觉的两个小技巧(1)/夫妻跳舞提升感觉的两个小技巧(1).mp4,成品/夫妻跳舞提升感觉的两个小技巧(1)/夫妻跳舞提升感觉的两个小技巧(1).mp4,91148436,73.282,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0504,夫妻跳舞提升感觉的两个小技巧.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/夫妻跳舞提升感觉的两个小技巧.mp4,成品/夫妻跳舞提升感觉的两个小技巧.mp4,91156100,73.282,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0505,奉劝各位一句远离不和谐原生家庭.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/奉劝各位一句远离不和谐原生家庭.mp4,成品/奉劝各位一句远离不和谐原生家庭.mp4,92303180,59.582,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0506,女人30女如狼40虎眞相让你震惊.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人30女如狼40虎眞相让你震惊.mp4,成品/女人30女如狼40虎眞相让你震惊.mp4,99564553,79.714,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0507,女人50以后绝经保养秘诀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人50以后绝经保养秘诀/女人50以后绝经保养秘诀.mp4,成品/女人50以后绝经保养秘诀/女人50以后绝经保养秘诀.mp4,35739938,22.453,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0508,女人一定要远离破烂不收破烂.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人一定要远离破烂不收破烂.mp4,成品/女人一定要远离破烂不收破烂.mp4,68662277,44.118,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0509,女人不好色生活还有什么意义.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人不好色生活还有什么意义.mp4,成品/女人不好色生活还有什么意义.mp4,23075094,14.117,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0510,女人先取悦自己男人才会更爱你.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人先取悦自己男人才会更爱你.mp4,成品/女人先取悦自己男人才会更爱你.mp4,33143528,25.704,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0511,女人绝经后痛苦解决办法.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人绝经后痛苦解决办法.mp4,成品/女人绝经后痛苦解决办法.mp4,38867642,23.684,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0512,女人要不坏男人不爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人要不坏男人不爱.mp4,成品/女人要不坏男人不爱.mp4,91295544,72.237,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0513,女人要钱还是爱真相扎心了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女人要钱还是爱真相扎心了/女人要钱还是爱真相扎心了.mp4,成品/女人要钱还是爱真相扎心了/女人要钱还是爱真相扎心了.mp4,45912668,36.153,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0514,女性一直被她极度被污名化.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/女性一直被她极度被污名化.mp4,成品/女性一直被她极度被污名化.mp4,101696594,81.27,1440x1080,1440:1080,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0515,好的夫妻生活都是睡出来的.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/好的夫妻生活都是睡出来的.mp4,成品/好的夫妻生活都是睡出来的.mp4,57553265,42.376,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0516,好色女人不易老快乐激素让你颜值爆表.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/好色女人不易老快乐激素让你颜值爆表.mp4,成品/好色女人不易老快乐激素让你颜值爆表.mp4,36788019,28.978,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0517,如何早期避免更年期提前.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/如何早期避免更年期提前.mp4,成品/如何早期避免更年期提前.mp4,183021621,146.936,1440x1080,1440:1080,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0518,如何让女停停经重新焕发活力.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/如何让女停停经重新焕发活力.mp4,成品/如何让女停停经重新焕发活力.mp4,38831943,23.847,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0519,姐妹停经后学会放松保养.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/姐妹停经后学会放松保养.mp4,成品/姐妹停经后学会放松保养.mp4,38962216,24.288,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0520,婚前怎样都不能被另一半知道.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/婚前怎样都不能被另一半知道.mp4,成品/婚前怎样都不能被另一半知道.mp4,22499373,17.67,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0521,婚后这样撩老公比热恋还粘人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/婚后这样撩老公比热恋还粘人/婚后这样撩老公比热恋还粘人.mp4,成品/婚后这样撩老公比热恋还粘人/婚后这样撩老公比热恋还粘人.mp4,67284019,53.22,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0522,婚姻真相：男人最看重的是这个.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/婚姻真相：男人最看重的是这个.mp4,成品/婚姻真相：男人最看重的是这个.mp4,53110027,42.283,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0523,婚姻选对人太重要细节决定你后半生.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/婚姻选对人太重要细节决定你后半生/婚姻选对人太重要细节决定你后半生.mp4,成品/婚姻选对人太重要细节决定你后半生/婚姻选对人太重要细节决定你后半生.mp4,36176041,28.723,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0524,学会按摩操让男人早早回家.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/学会按摩操让男人早早回家.mp4,成品/学会按摩操让男人早早回家.mp4,14876661,8.986,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0525,学叮叮按摩男人爱上回家.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/学叮叮按摩男人爱上回家.mp4,成品/学叮叮按摩男人爱上回家.mp4,22610053,17.252,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0526,宋.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/宋.mp4,成品/宋.mp4,977826253,5254.57,854x480,16:9,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0527,对方有了新欢要为自己鼓掌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/对方有了新欢要为自己鼓掌.mp4,成品/对方有了新欢要为自己鼓掌.mp4,42105821,22.453,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0528,幸福婚姻核心三要素.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/幸福婚姻核心三要素/幸福婚姻核心三要素.mp4,成品/幸福婚姻核心三要素/幸福婚姻核心三要素.mp4,32853732,25.751,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0529,床品即人品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/床品即人品.mp4,成品/床品即人品.mp4,36874813,13.955,1440x2560,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0530,当女人突然安静了丈夫一定要警惕.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/当女人突然安静了丈夫一定要警惕.mp4,成品/当女人突然安静了丈夫一定要警惕.mp4,25985221,20.085,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0531,当爱变成透明牢笼《双重束缚》.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/当爱变成透明牢笼《双重束缚》.mp4,成品/当爱变成透明牢笼《双重束缚》.mp4,270602249,217.269,1080x1906,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0532,录播素材.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/录播素材.mp4,成品/录播素材.mp4,3569814405,1947.856,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0533,彭瑞 1样品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/彭瑞 1样品.mp4,成品/彭瑞 1样品.mp4,128175251,93.623,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0534,彭瑞 样品1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/彭瑞 样品1.mp4,成品/彭瑞 样品1.mp4,128202960,93.878,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0535,彭瑞老师样品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/彭瑞老师样品.mp4,成品/彭瑞老师样品.mp4,1611095577,1307.588,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0536,彭睿老师成品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/彭睿老师成品.mp4,成品/彭睿老师成品.mp4,126999467,93.623,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0537,微胖才是王炸懂的男人都懂.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/微胖才是王炸懂的男人都懂/微胖才是王炸懂的男人都懂.mp4,成品/微胖才是王炸懂的男人都懂/微胖才是王炸懂的男人都懂.mp4,40236666,31.579,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0538,微胖的女人为什么是男人最爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/微胖的女人为什么是男人最爱.mp4,成品/微胖的女人为什么是男人最爱.mp4,27334052,21.269,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0539,怎么避免女性过早绝经.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/怎么避免女性过早绝经.mp4,成品/怎么避免女性过早绝经.mp4,218334548,176.054,1440x1080,1440:1080,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0540,恋爱主动权姐教你优雅掌控.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/恋爱主动权姐教你优雅掌控.mp4,成品/恋爱主动权姐教你优雅掌控.mp4,60244099,48.135,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0541,想让他为你着迷试试做有趣的坏女孩(1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/想让他为你着迷试试做有趣的坏女孩(1)/想让他为你着迷试试做有趣的坏女孩(1).mp4,成品/想让他为你着迷试试做有趣的坏女孩(1)/想让他为你着迷试试做有趣的坏女孩(1).mp4,77623358,62.276,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0542,想让他为你着迷试试做有趣的坏女孩.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/想让他为你着迷试试做有趣的坏女孩.mp4,成品/想让他为你着迷试试做有趣的坏女孩.mp4,77808465,62.276,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0543,打破绝经羞耻 迎接女性第二春.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/打破绝经羞耻 迎接女性第二春.mp4,成品/打破绝经羞耻 迎接女性第二春.mp4,49333597,140.481,480x854,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0544,按摩操让老公天天想回家.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/按摩操让老公天天想回家.mp4,成品/按摩操让老公天天想回家.mp4,28686484,17.368,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0545,掌握主动权解锁夫妻生活新体验.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/掌握主动权解锁夫妻生活新体验.mp4,成品/掌握主动权解锁夫妻生活新体验.mp4,65317564,51.548,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0546,暧昧的代价？受伤的永远是你！.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/暧昧的代价？受伤的永远是你！.mp4,成品/暧昧的代价？受伤的永远是你！.mp4,35109267,27.283,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0547,更年期不是衰老是女人《作弊码》.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/更年期不是衰老是女人《作弊码》/更年期不是衰老是女人《作弊码》.mp4,成品/更年期不是衰老是女人《作弊码》/更年期不是衰老是女人《作弊码》.mp4,144100597,115.217,1080x1906,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0548,更年期如何保护自己.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/更年期如何保护自己.mp4,成品/更年期如何保护自己.mp4,16476272,9.845,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
